cosmos_id,n_chimeras,representative_chimera_id,host_ra_deg,host_dec_deg,host_redshift,service,catalog_label,catalog_id,rank,match_ra_deg,match_dec_deg,separation_arcsec,match_redshift,delta_redshift,redshift_consistent,source_id,quality,ra_column,dec_column,redshift_column
652905,16,144244.23-010943.6_652905_0.003,150.38259829741034,2.2912863888260318,1.930899977684021,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.3826,2.2913117,0.09132581336028392,nan,nan,,,,RAJ2000,DEJ2000,zsp
648821,7,085035.57+280213.7_648821_0.0001,149.77826929604478,2.284048845335125,0.3260999917984009,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.778259,2.284049,0.03704049868217682,0.3257000148296356,-0.0003999769687652588,True,826500,3.5,RAJ2000,DEJ2000,z
648821,7,085035.57+280213.7_648821_0.0001,149.77826929604478,2.284048845335125,0.3260999917984009,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.77829,2.2840884,0.16069653320795013,nan,nan,,,,RAJ2000,DEJ2000,zsp
648867,6,150056.24+040410.7_648867_0.01,149.700342218575,2.2849323412323437,1.1430000066757202,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.70036,2.2849469,0.08269304285496029,nan,nan,,,,RAJ2000,DEJ2000,zsp
643525,13,205458.94+745613.6_643525_0.01,149.640912546369,2.2762386815119067,0.5745999813079834,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.6409,2.276259,0.08594912503804704,0.5741000175476074,-0.0004999637603759766,True,827184,4.5,RAJ2000,DEJ2000,z
643525,13,205458.94+745613.6_643525_0.01,149.640912546369,2.2762386815119067,0.5745999813079834,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.64091,2.2762606,0.07943641970930652,0.5746,1.869201660120723e-08,True,827184,4.5,RAJ2000,DEJ2000,zsp
645025,8,021558.40-011135.9_645025_0.001,150.36105349119921,2.2779671784152744,0.8356000185012817,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.361053,2.277983,0.056985104770841434,0.8349999785423279,-0.0006000399589538574,True,823621,3.5,RAJ2000,DEJ2000,z
645025,8,021558.40-011135.9_645025_0.001,150.36105349119921,2.2779671784152744,0.8356000185012817,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.36107,2.2779958,0.11892566258769792,0.8356,-1.850128172886656e-08,True,823621,3.5,RAJ2000,DEJ2000,zsp
645846,22,074157.17+340531.0_645846_0.001,150.3037868771519,2.280933345141741,1.0872000455856323,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.30379,2.280967,0.1216771357855141,nan,nan,,,,RAJ2000,DEJ2000,zsp
651759,3,151755.64+451543.9_651759_0.003,150.21830711987627,2.2883458102902385,0.47600001096725464,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.218292,2.288348,0.05495645152113792,0.4754999876022339,-0.000500023365020752,True,824283,4.5,RAJ2000,DEJ2000,z
651759,3,151755.64+451543.9_651759_0.003,150.21830711987627,2.2883458102902385,0.47600001096725464,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.21831,2.288377,0.11275990102754825,0.476,-1.0967254659988157e-08,True,824283,4.5,RAJ2000,DEJ2000,zsp
649513,4,081059.78+300405.4_649513_0.003,149.467473137812,2.2855204426689637,0.16429999470710754,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.467468,2.285524,0.022484798636733114,0.1639000028371811,-0.00039999186992645264,True,827925,4.5,RAJ2000,DEJ2000,z
649513,4,081059.78+300405.4_649513_0.003,149.467473137812,2.2855204426689637,0.16429999470710754,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.46745,2.285552,0.14083189245771194,0.1643,5.292892457653409e-09,True,827925,4.5,RAJ2000,DEJ2000,zsp
642733,1,151226.09+342011.2_642733_0.01,149.98659513061176,2.275473027870696,0.8510000109672546,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.98659,2.2755108,0.13722638231296375,nan,nan,,,,RAJ2000,DEJ2000,zsp
648704,6,083204.74+592354.1_648704_0.001,149.80575910873262,2.285543124636019,3.246999979019165,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.80573,2.2855947,0.21316100954081488,nan,nan,,,,RAJ2000,DEJ2000,zsp
757759,5,083132.59+521142.6_757759_1,150.2454103240795,2.448315864881511,0.3970000147819519,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.245422,2.44832,0.0445553703414274,0.39649999141693115,-0.000500023365020752,True,831021,4.5,RAJ2000,DEJ2000,z
757759,5,083132.59+521142.6_757759_1,150.2454103240795,2.448315864881511,0.3970000147819519,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.24541,2.4483235,0.02751113079869866,0.397,-1.478195188475695e-08,True,831021,4.5,RAJ2000,DEJ2000,zsp
753093,6,080302.80+211510.1_753093_0.0001,149.56662823304526,2.4378688828326776,0.35989999771118164,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.56662,2.43787,0.029884002341000245,0.3594000041484833,-0.0004999935626983643,True,834547,3.5,RAJ2000,DEJ2000,z
753093,6,080302.80+211510.1_753093_0.0001,149.56662823304526,2.4378688828326776,0.35989999771118164,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.56664,2.4378743,0.046599689028336985,0.3599,2.288818357065736e-09,True,834547,3.5,RAJ2000,DEJ2000,zsp
720269,2,090025.97+465003.0_720269_0.001,150.37583036368844,2.38942830570582,0.3734000027179718,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.375824,2.389412,0.06300536723752458,0.37290000915527344,-0.0004999935626983643,True,830375,4.5,RAJ2000,DEJ2000,z
720269,2,090025.97+465003.0_720269_0.001,150.37583036368844,2.38942830570582,0.3734000027179718,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.37582,2.3894255,0.03862102648943123,0.3734,-2.7179717920766677e-09,True,830375,4.5,RAJ2000,DEJ2000,zsp
723855,13,153104.75+332144.4_723855_1,150.53250086378495,2.3951245514536548,0.4564000070095062,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.532501,2.395121,0.012794617375397176,0.45590001344680786,-0.0004999935626983643,True,829523,3.5,RAJ2000,DEJ2000,z
723855,13,153104.75+332144.4_723855_1,150.53250086378495,2.3951245514536548,0.4564000070095062,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.53252,2.3951385,0.08520045737475762,nan,nan,,,,RAJ2000,DEJ2000,zsp
694188,6,165320.20+203834.9_694188_0.0001,149.46740665315968,2.3492687570168806,0.4794999957084656,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.467392,2.349251,0.08285210244237634,0.4790000021457672,-0.0004999935626983643,True,834969,4.5,RAJ2000,DEJ2000,z
694188,6,165320.20+203834.9_694188_0.0001,149.46740665315968,2.3492687570168806,0.4794999957084656,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.46741,2.3492663,0.014938677439300416,0.4795,4.291534405620467e-09,True,834969,4.5,RAJ2000,DEJ2000,zsp
706796,5,160710.63+362128.7_706796_0.03,150.27611193099852,2.368755282366302,0.4677000045776367,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.276108,2.368746,0.03628483500163876,0.46720001101493835,-0.0004999935626983643,True,830852,3.5,RAJ2000,DEJ2000,z
706796,5,160710.63+362128.7_706796_0.03,150.27611193099852,2.368755282366302,0.4677000045776367,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.27612,2.3687634,0.04118713729969894,nan,nan,,,,RAJ2000,DEJ2000,zsp
708497,4,162229.35+264834.9_708497_0.3,149.51748674297693,2.3718183680048477,0.435699999332428,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.517487,2.371802,0.05893206931848593,0.4352000057697296,-0.0004999935626983643,True,834748,3.5,RAJ2000,DEJ2000,z
708497,4,162229.35+264834.9_708497_0.3,149.51748674297693,2.3718183680048477,0.435699999332428,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.51746,2.3718128,0.09825854460134438,nan,nan,,,,RAJ2000,DEJ2000,zsp
704346,5,141108.19+040202.0_704346_0.0003,149.9447391566146,2.365245628943721,0.8899999856948853,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.94473,2.3652418,0.035703870112081044,nan,nan,,,,RAJ2000,DEJ2000,zsp
777329,7,170606.15+240305.5_777329_0.0001,149.72908184604873,2.4782815329189853,0.7829999923706055,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.729065,2.478269,0.07554278994531821,0.7824000120162964,-0.000599980354309082,True,840925,4.5,RAJ2000,DEJ2000,z
777329,7,170606.15+240305.5_777329_0.0001,149.72908184604873,2.4782815329189853,0.7829999923706055,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.72908,2.4782703,0.04097995495115173,0.783,7.629394560559888e-09,True,840925,4.5,RAJ2000,DEJ2000,zsp
778517,3,163135.46+405756.4_778517_0.01,149.94511926710308,2.4803570130933785,0.7549999952316284,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.945129,2.480342,0.06439320705783176,0.7544000148773193,-0.000599980354309082,True,839818,3.5,RAJ2000,DEJ2000,z
778517,3,163135.46+405756.4_778517_0.01,149.94511926710308,2.4803570130933785,0.7549999952316284,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.94514,2.4803412,0.09381449946869064,0.755,4.768371586472142e-09,True,839818,3.5,RAJ2000,DEJ2000,zsp
777031,9,151507.43+065708.3_777031_0.003,150.21206325874334,2.4790334620582377,0.25850000977516174,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.21208,2.4790452,0.07356030684024152,nan,nan,,,,RAJ2000,DEJ2000,zsp
705121,3,164108.78+320556.1_705121_0.01,149.9596889518399,2.3683732062725826,2.0901999473571777,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.95969,2.3683789,0.02084126262975022,nan,nan,,,,RAJ2000,DEJ2000,zsp
709582,19,162543.60+010539.5_709582_1,150.11910799648652,2.3738788403946542,1.2200000286102295,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.11909,2.3738532,0.11274081118790068,nan,nan,,,,RAJ2000,DEJ2000,zsp
713753,10,143517.65+185555.5_713753_0.1,150.11902195265796,2.381648980431592,0.26649999618530273,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.11908,2.38166,0.21252523376239552,nan,nan,,,,RAJ2000,DEJ2000,zsp
712542,8,141013.43+092621.3_712542_1,149.84675636081946,2.3790441149924613,1.3899999856948853,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.84676,2.3790431,0.013590190524635185,nan,nan,,,,RAJ2000,DEJ2000,zsp
707404,1,025119.00-071059.4_707404_0.03,150.35491307429598,2.3709634625093083,0.9261000156402588,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.354904,2.370946,0.07083325059632692,0.9254999756813049,-0.0006000399589538574,True,830477,3.5,RAJ2000,DEJ2000,z
707404,1,025119.00-071059.4_707404_0.03,150.35491307429598,2.3709634625093083,0.9261000156402588,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.35493,2.3709435,0.09418600074432075,nan,nan,,,,RAJ2000,DEJ2000,zsp
704764,3,074829.23+394702.9_704764_0.001,150.0572494090807,2.366947122674277,0.6922000050544739,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.057236,2.366942,0.051636922197564855,0.6916000247001648,-0.000599980354309082,True,831996,3.5,RAJ2000,DEJ2000,z
704764,3,074829.23+394702.9_704764_0.001,150.0572494090807,2.366947122674277,0.6922000050544739,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.05727,2.3669381,0.08087361724723599,0.6922,-5.054473839471996e-09,True,831996,3.5,RAJ2000,DEJ2000,zsp
646438,5,152757.67+223304.0_646438_0.01,149.6619457632299,2.2810829822615584,0.25209999084472656,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.661957,2.281094,0.05663058993575974,0.2517000138759613,-0.0003999769687652588,True,827073,4.5,RAJ2000,DEJ2000,z
646438,5,152757.67+223304.0_646438_0.01,149.6619457632299,2.2810829822615584,0.25209999084472656,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.66197,2.2810926,0.09380686322446657,0.2521,9.155273428262944e-09,True,827073,4.1,RAJ2000,DEJ2000,zsp
647997,2,075717.33+272222.4_647997_0.3,149.56894925290496,2.2825613369988993,0.7355999946594238,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.568954,2.282576,0.05548004914654051,0.7350000143051147,-0.000599980354309082,True,827540,3.5,RAJ2000,DEJ2000,z
647997,2,075717.33+272222.4_647997_0.3,149.56894925290496,2.2825613369988993,0.7355999946594238,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.56895,2.282577,0.05645080888472419,0.7356,5.340576203494152e-09,True,827540,3.5,RAJ2000,DEJ2000,zsp
647749,14,155458.01+053303.9_647749_1,150.5107695660073,2.283154376893159,1.8666000366210938,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.51079,2.283195,0.16367621520799577,nan,nan,,,,RAJ2000,DEJ2000,zsp
647311,26,145230.38+130227.3_647311_0.3,150.2597929626349,2.283126592717127,2.5127999782562256,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.2598,2.2831364,0.043443619283317594,nan,nan,,,,RAJ2000,DEJ2000,zsp
647918,8,153529.87+235750.9_647918_0.0003,150.58668409721517,2.283212386763379,0.8330000042915344,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.58665,2.2832415,0.16133284045317323,nan,nan,,,,RAJ2000,DEJ2000,zsp
651696,2,084400.86+125224.6_651696_0.03,149.93597821410287,2.290127933323977,2.5573999881744385,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.93602,2.2901227,0.1514851949228885,nan,nan,,,,RAJ2000,DEJ2000,zsp
646593,41,075816.62+342256.1_646593_1,150.24919306019802,2.281548359255925,1.7913000583648682,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.24921,2.2815442,0.06274765115197366,nan,nan,,,,RAJ2000,DEJ2000,zsp
646875,2,160822.52+415852.7_646875_0.3,150.53684443125886,2.2815707334741027,0.8406999707221985,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.536835,2.281582,0.05287740452428023,0.8400999903678894,-0.000599980354309082,True,822702,3.5,RAJ2000,DEJ2000,z
646875,2,160822.52+415852.7_646875_0.3,150.53684443125886,2.2815707334741027,0.8406999707221985,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.53687,2.2815905,0.11628835528880938,nan,nan,,,,RAJ2000,DEJ2000,zsp
643905,1,145231.00+025842.2_643905_0.3,149.81776828594684,2.275315763572528,0.38100001215934753,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.817749,2.275322,0.0729170655498645,0.3804999887943268,-0.000500023365020752,True,826284,3.5,RAJ2000,DEJ2000,z
643905,1,145231.00+025842.2_643905_0.3,149.81776828594684,2.275315763572528,0.38100001215934753,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.81779,2.2753267,0.0874705455027219,nan,nan,,,,RAJ2000,DEJ2000,zsp
648753,4,143357.18+052950.8_648753_0.001,149.9118136679212,2.284189623749555,0.9348000288009644,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.911804,2.284204,0.06235349659243287,0.9341999888420105,-0.0006000399589538574,True,825814,3.5,RAJ2000,DEJ2000,z
648753,4,143357.18+052950.8_648753_0.001,149.9118136679212,2.284189623749555,0.9348000288009644,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.91182,2.2842071,0.06691071021500028,nan,nan,,,,RAJ2000,DEJ2000,zsp
643426,4,081902.68+124420.5_643426_0.1,150.0996241506457,2.276500508320084,0.5339000225067139,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.09964,2.276507,0.06161656172261271,0.5333999991416931,-0.000500023365020752,True,824838,3.5,RAJ2000,DEJ2000,z
643426,4,081902.68+124420.5_643426_0.1,150.0996241506457,2.276500508320084,0.5339000225067139,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.09961,2.2765102,0.06171175867983534,0.5339,-2.250671382597602e-08,True,824838,3.5,RAJ2000,DEJ2000,zsp
651455,2,075546.20+541245.4_651455_0.03,149.53469555194405,2.2883927167704687,0.5343999862670898,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.534683,2.288415,0.09205323350778517,0.5339000225067139,-0.0004999637603759766,True,827656,3.5,RAJ2000,DEJ2000,z
651455,2,075546.20+541245.4_651455_0.03,149.53469555194405,2.2883927167704687,0.5343999862670898,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.53468,2.288404,0.0691339312559485,0.5344,1.3732910142394417e-08,True,827656,3.5,RAJ2000,DEJ2000,zsp
642873,6,135943.14-003424.5_642873_0.0001,150.25418963904067,2.271737961192609,0.16529999673366547,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.254181,2.271746,0.042464465468873946,0.164900004863739,-0.00039999186992645264,True,824103,4.5,RAJ2000,DEJ2000,z
642873,6,135943.14-003424.5_642873_0.0001,150.25418963904067,2.271737961192609,0.16529999673366547,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.2542,2.2717502,0.05770893326497914,0.1653,3.266334536178306e-09,True,824103,4.5,RAJ2000,DEJ2000,zsp
779188,10,153008.97-015813.2_779188_0.001,150.1552463690247,2.481576587934484,0.7452999949455261,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.155243,2.481578,0.013140235492919398,0.744700014591217,-0.000599980354309082,True,838657,4.5,RAJ2000,DEJ2000,z
779188,10,153008.97-015813.2_779188_0.001,150.1552463690247,2.481576587934484,0.7452999949455261,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.15526,2.481581,0.05153428329714194,0.7453,5.054473839471996e-09,True,838657,4.5,RAJ2000,DEJ2000,zsp
778198,15,074456.70+260927.0_778198_0.0001,149.95168591610374,2.479694240493436,0.7343000173568726,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.951675,2.479676,0.07650773891516308,0.7336999773979187,-0.0006000399589538574,True,839773,3.5,RAJ2000,DEJ2000,z
778198,15,074456.70+260927.0_778198_0.0001,149.95168591610374,2.479694240493436,0.7343000173568726,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.95171,2.4797006,0.08959528673782667,nan,nan,,,,RAJ2000,DEJ2000,zsp
780302,3,084837.07+151202.9_780302_0.01,149.7632499380436,2.484035690660996,2.4316999912261963,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.76326,2.4840257,0.05102180509293773,nan,nan,,,,RAJ2000,DEJ2000,zsp
779697,5,151027.06+281215.8_779697_0.003,149.5478608589475,2.4820494489866265,0.48179998993873596,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.547852,2.482055,0.03761052741568157,0.4812999963760376,-0.0004999935626983643,True,841748,4.5,RAJ2000,DEJ2000,z
779697,5,151027.06+281215.8_779697_0.003,149.5478608589475,2.4820494489866265,0.48179998993873596,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.5479,2.4820869,0.19492353270373045,nan,nan,,,,RAJ2000,DEJ2000,zsp
782700,16,154836.99+284025.1_782700_0.3,149.93318222491928,2.4883756310848058,2.9539999961853027,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.9332,2.4883871,0.07610351741281098,nan,nan,,,,RAJ2000,DEJ2000,zsp
778171,15,143848.16+310604.7_778171_0.03,149.86199034988985,2.4800109984987904,0.7269999980926514,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.862,2.4800014,0.04897607058351403,nan,nan,,,,RAJ2000,DEJ2000,zsp
778996,3,164915.74+380721.4_778996_0.01,149.86379023800507,2.481052092011672,0.7422999739646912,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.863785,2.481044,0.03469211038592751,0.7416999936103821,-0.000599980354309082,True,840331,3.5,RAJ2000,DEJ2000,z
778996,3,164915.74+380721.4_778996_0.01,149.86379023800507,2.481052092011672,0.7422999739646912,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.8638,2.4810469,0.039775512106456634,0.7423,2.603530879774496e-08,True,840331,3.5,RAJ2000,DEJ2000,zsp
780462,2,151950.59+133040.2_780462_0.0001,149.5381705302382,2.482685889029742,0.3061000108718872,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.538147,2.482686,0.08463028904100277,0.30570000410079956,-0.0004000067710876465,True,841787,4.5,RAJ2000,DEJ2000,z
780462,2,151950.59+133040.2_780462_0.0001,149.5381705302382,2.482685889029742,0.3061000108718872,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.53818,2.4826832,0.03540815510940577,0.3061,-1.0871887223817822e-08,True,841787,4.5,RAJ2000,DEJ2000,zsp
778736,9,161631.21+142853.0_778736_0.3,150.20590348004984,2.482045898430767,2.968899965286255,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.20593,2.4820573,0.1038389107897516,nan,nan,,,,RAJ2000,DEJ2000,zsp
776243,13,155650.09+283727.8_776243_0.0003,150.3265682942016,2.4778061086633905,0.9007999897003174,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.32657,2.477762,0.1589096639862544,nan,nan,,,,RAJ2000,DEJ2000,zsp
780913,14,081743.79+285141.1_780913_0.3,150.1563319668222,2.485255703423819,2.0580999851226807,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.15631,2.4852605,0.08087118574638989,nan,nan,,,,RAJ2000,DEJ2000,zsp
776905,11,154137.68+114421.0_776905_0.0003,150.38931197631487,2.4792280637407345,2.8784000873565674,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.38928,2.4792261,0.11522405749664594,nan,nan,,,,RAJ2000,DEJ2000,zsp
967206,4,084403.74+161814.8_967206_0.03,149.72580519169384,2.770683773219435,0.7028999924659729,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.7258,2.770682,0.01972951462579104,0.7023000121116638,-0.000599980354309082,True,847820,3.5,RAJ2000,DEJ2000,z
967206,4,084403.74+161814.8_967206_0.03,149.72580519169384,2.770683773219435,0.7028999924659729,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.7258,2.7707074,0.08708097614770433,nan,nan,,,,RAJ2000,DEJ2000,zsp
944801,3,151143.76+342333.1_944801_0.003,149.99982575327346,2.7345461196716734,1.1759999990463257,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.99983,2.7345641,0.06650612403697657,nan,nan,,,,RAJ2000,DEJ2000,zsp
944383,8,153821.99+371757.3_944383_0.0003,150.7464330081813,2.7331794396676368,0.33180001378059387,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.746429,2.733202,0.08248617261244544,0.3314000070095062,-0.0004000067710876465,True,842766,3.5,RAJ2000,DEJ2000,z
944383,8,153821.99+371757.3_944383_0.0003,150.7464330081813,2.7331794396676368,0.33180001378059387,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.74644,2.7332039,0.09157611962667431,0.3318,-1.378059388823516e-08,True,842766,3.5,RAJ2000,DEJ2000,zsp
942141,7,141819.79+212910.3_942141_0.03,149.9795381729642,2.7318772966605867,0.7396000027656555,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.979538,2.731883,0.02054144009884136,0.7390000224113464,-0.000599980354309082,True,846667,4.5,RAJ2000,DEJ2000,z
942141,7,141819.79+212910.3_942141_0.03,149.9795381729642,2.7318772966605867,0.7396000027656555,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.97955,2.7319062,0.1124078910591509,0.7396,-2.7656554824062596e-09,True,846667,4.5,RAJ2000,DEJ2000,zsp
939005,8,075111.38+495121.1_939005_0.001,150.0437106790761,2.7267016096516206,1.0290000438690186,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.04372,2.7266967,0.03789206252692632,nan,nan,,,,RAJ2000,DEJ2000,zsp
940657,6,082334.46+064350.7_940657_0.0003,150.07855738775046,2.7287205068886755,0.9419999718666077,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.07858,2.7287135,0.08513459279788513,nan,nan,,,,RAJ2000,DEJ2000,zsp
935936,5,161954.51+010051.5_935936_0.003,149.69961407867447,2.7208475199141815,0.7653999924659729,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.6996,2.720849,0.05090571670622296,0.7648000121116638,-0.000599980354309082,True,847917,3.5,RAJ2000,DEJ2000,z
935936,5,161954.51+010051.5_935936_0.003,149.69961407867447,2.7208475199141815,0.7653999924659729,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.69962,2.72085,0.023088861247107285,nan,nan,,,,RAJ2000,DEJ2000,zsp
947032,3,095212.77+571718.6_947032_0.3,150.00508925060805,2.7389482658821285,0.7369999885559082,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.005081,2.738959,0.048718306538718864,0.7372999787330627,0.000299990177154541,True,846529,3.5,RAJ2000,DEJ2000,z
947032,3,095212.77+571718.6_947032_0.3,150.00508925060805,2.7389482658821285,0.7369999885559082,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.00511,2.7389865,0.15656490275386875,nan,nan,,,,RAJ2000,DEJ2000,zsp
938731,11,074513.51+221418.3_938731_0.0001,149.92113141698522,2.726964087028446,0.652999997138977,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.92114,2.7269602,0.03388791184782218,nan,nan,,,,RAJ2000,DEJ2000,zsp
938731,11,074513.51+221418.3_938731_0.0001,149.92113141698522,2.726964087028446,0.652999997138977,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,2,149.92091,2.7270939,0.9232151616131281,nan,nan,,,,RAJ2000,DEJ2000,zsp
946567,3,162845.69+442413.2_946567_0.1,149.99078086619684,2.738943432491929,0.4287000000476837,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.990768,2.738961,0.07835922117090902,0.42820000648498535,-0.0004999935626983643,True,846620,3.5,RAJ2000,DEJ2000,z
946567,3,162845.69+442413.2_946567_0.1,149.99078086619684,2.738943432491929,0.4287000000476837,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.9908,2.7389565,0.08334806368763123,nan,nan,,,,RAJ2000,DEJ2000,zsp
