cosmos_id,n_chimeras,representative_chimera_id,host_ra_deg,host_dec_deg,host_redshift,service,catalog_label,catalog_id,rank,match_ra_deg,match_dec_deg,separation_arcsec,match_redshift,delta_redshift,redshift_consistent,source_id,quality,ra_column,dec_column,redshift_column,best_match
386463,19,155047.26+452515.1_386463_0.3,150.1802035339154,1.878485325154998,1.4459999799728394,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.18021,1.8784862,0.02347759745528812,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
386661,3,082231.53+231152.0_386661_0.3,149.7033948831824,1.8777068409427944,0.6607000231742859,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.7034,1.877696,0.04315193628540103,0.660099983215332,-0.0006000399589538574,True,813818,3.5,RAJ2000,DEJ2000,z,True
387193,33,074157.17+340531.0_387193_0.3,150.18914822653775,1.880161604337058,1.0839999914169312,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.18916,1.8801644,0.04354079588780391,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
387232,7,080220.61+140111.3_387232_1,150.76757112621263,1.8799007638152716,0.5350000262260437,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.767563,1.879911,0.047040822137852226,0.534500002861023,-0.000500023365020752,True,809050,3.5,RAJ2000,DEJ2000,z,True
387465,7,162830.17+161314.6_387465_0.0003,150.76656308460574,1.8804299907973467,0.7476999759674072,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.766556,1.880434,0.029293317569503152,0.7470999956130981,-0.000599980354309082,True,809055,4.5,RAJ2000,DEJ2000,z,True
387691,7,165423.21+182208.4_387691_1,150.03543360724643,1.8790431277705415,0.6226000189781189,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.03543,1.8790448,0.014307266015648669,0.6226,-1.8978118854207082e-08,True,812388,3.5,RAJ2000,DEJ2000,zsp,True
387882,3,080425.95+183339.6_387882_1,150.03333049228192,1.8811899825425054,2.5436999797821045,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.03333,1.8811692,0.07483811693814701,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
388284,14,084223.80+281326.8_388284_0.003,150.47094523695287,1.881104079847274,0.4729999899864197,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.470932,1.881099,0.05101759795259577,0.4724999964237213,-0.0004999935626983643,True,810362,4.5,RAJ2000,DEJ2000,z,True
388329,11,164052.87+364114.6_388329_0.0001,149.83433082733904,1.882616682732716,2.642899990081787,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.83434,1.8825899,0.1019099961985248,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
388620,28,092050.92+462851.4_388620_0.0001,149.94888220805657,1.8833870273177464,2.4590001106262207,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.94888,1.8833967,0.03571646879694806,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
388723,4,160158.11+294330.0_388723_1,150.25602892278795,1.880335869016201,0.5285999774932861,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.256012,1.88033,0.0644508368727803,0.5281000137329102,-0.0004999637603759766,True,811341,4.5,RAJ2000,DEJ2000,z,True
389125,7,081052.68+440801.6_389125_1,150.17653100951566,1.883503085338216,2.3682000637054443,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.17659,1.8834938,0.21486709618198033,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
389461,30,091000.55+401158.5_389461_1,150.32378968478417,1.8845667700651336,2.180999994277954,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.32379,1.8845867,0.07175672918312824,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
389679,10,142034.52+130201.5_389679_0.3,150.0887806368742,1.8832543156585402,1.4463000297546387,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.08879,1.8832529,0.03407234714430816,1.4463,-2.9754638752876872e-08,True,812154,3.5,RAJ2000,DEJ2000,zsp,True
389953,33,164928.87+304652.4_389953_0.03,150.3878755682761,1.8850422373014861,1.1115000247955322,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.38786,1.8850708,0.11709338049804942,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
390012,46,075528.54+240834.4_390012_0.0001,150.0599253180963,1.8850140517399756,1.8179999589920044,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.05991,1.8850054,0.06330708195995241,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
390334,6,143300.89+103027.7_390334_0.003,150.14888460967737,1.885892532670581,4.139400005340576,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.14893,1.8858912,0.16338710553925362,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
390676,26,163428.68+334505.1_390676_0.01,149.74113728640202,1.8863911866187049,3.007499933242798,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.74115,1.8863457,0.17002114034209428,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
390809,60,025544.23-072629.7_390809_0.003,150.13007803674722,1.8865064127957323,1.8079999685287476,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.13013,1.8865122,0.1881235154580533,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
390975,33,090321.90+415840.0_390975_0.0003,150.0716972282562,1.8866122749184597,0.4790000021457672,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.0717,1.8865589,0.19240833611205535,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
391133,13,162458.42+423107.4_391133_0.1,150.01780349865638,1.8861006916837366,0.6575000286102295,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.017807,1.886118,0.06357073421973997,0.6568999886512756,-0.0006000399589538574,True,812473,4.5,RAJ2000,DEJ2000,z,True
391243,11,164311.83+405043.2_391243_0.1,150.05483011079954,1.884770141883549,0.8276000022888184,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.054825,1.884767,0.021589032062005586,0.8270000219345093,-0.000599980354309082,True,812312,4.5,RAJ2000,DEJ2000,z,True
391359,19,092947.24+401403.8_391359_1,149.77127737600804,1.8859453585884285,0.32739999890327454,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.771255,1.885971,0.12248602242427045,0.3269999921321869,-0.0004000067710876465,True,813487,4.5,RAJ2000,DEJ2000,z,True
392130,10,081416.99+252935.1_392130_0.3,150.7491607245638,1.8873447108655315,0.5927000045776367,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.749161,1.887358,0.047851147692060336,0.592199981212616,-0.000500023365020752,True,809118,3.5,RAJ2000,DEJ2000,z,True
392203,54,150010.75+320536.3_392203_0.01,150.2059558825375,1.8854979624334394,0.7360000014305115,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.20596,1.8855048,0.02872959262442804,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
392427,18,150821.98+303154.0_392427_0.001,150.33860681322776,1.8888803690035265,1.6061999797821045,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.33859,1.8888853,0.06304547034771853,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
392640,12,095212.77+571718.6_392640_0.003,149.94344230564343,1.889219034393974,0.746999979019165,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.94344,1.889218,0.009093250036408672,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
392693,53,143546.60+143640.5_392693_0.003,149.73280159134367,1.8897900256017464,3.2588000297546387,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.73279,1.8897794,0.05659178788673313,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
392696,19,034058.01-000806.3_392696_0.01,150.1370873342567,1.8872871172650196,0.571399986743927,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.13707,1.887274,0.07822968151223159,0.570900022983551,-0.0004999637603759766,True,811929,3.5,RAJ2000,DEJ2000,z,True
392733,7,031331.22-070422.8_392733_0.03,150.35531442883868,1.8897378566683471,2.7892000675201416,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.35532,1.8897114,0.0973305381835366,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
392740,6,084347.84+203752.4_392740_0.003,149.86207796769222,1.8884104827597497,0.22059999406337738,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.862076,1.888403,0.027852765577143203,0.22020000219345093,-0.00039999186992645264,True,813130,4.5,RAJ2000,DEJ2000,z,True
392746,2,173239.82+613041.0_392746_1,150.30041735254477,1.8881769436797229,0.536300003528595,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.300415,1.888168,0.03329131324783652,0.5357999801635742,-0.000500023365020752,True,811151,4.5,RAJ2000,DEJ2000,z,True
392928,18,154432.94+202626.1_392928_0.1,149.9834528232175,1.8888156538937892,0.2754000127315521,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.983459,1.888809,0.03267592449974422,0.2750000059604645,-0.0004000067710876465,True,812615,4.5,RAJ2000,DEJ2000,z,True
393599,18,091854.48+583339.6_393599_0.3,150.51384288285843,1.890626417319771,1.3102999925613403,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.51382,1.8906361,0.08940834376632449,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
393789,8,154955.29+420327.9_393789_0.03,149.98199930515597,1.8909713369839538,0.9290000200271606,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.98196,1.8910084,0.19442933969187212,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
393969,8,013607.51+230325.6_393969_0.3,150.05979979753872,1.891405137138278,2.2887001037597656,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.05981,1.8914239,0.07687680137616834,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
394374,19,083906.53+575417.0_394374_1,149.70032804604912,1.8916384969991986,1.5257999897003174,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.70033,1.8916374,0.008063655451888321,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
394505,18,153308.29+163233.9_394505_1,149.56710880859737,1.8912589751982642,0.38429999351501465,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.567108,1.891263,0.01477849179837188,0.3837999999523163,-0.0004999935626983643,True,814401,4.5,RAJ2000,DEJ2000,z,True
394702,11,150654.94+004004.2_394702_0.3,150.27981782967703,1.8918695442253592,1.1725000143051147,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.27982,1.8919055,0.12967612254491573,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
394723,9,133712.88-024752.7_394723_0.003,150.74526180537205,1.8908038563926746,0.7200000286102295,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.745255,1.890804,0.024491457251562296,0.7196000218391418,-0.0004000067710876465,True,809138,3.5,RAJ2000,DEJ2000,z,True
394742,4,092945.44+441435.1_394742_0.003,149.8906423934232,1.8917492801288507,0.33880001306533813,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.89064,1.8917476,0.010523499586041027,0.3388,-1.3065338144713223e-08,True,813015,3.5,RAJ2000,DEJ2000,zsp,True
395038,8,161958.24+452631.2_395038_0.3,150.21111124572116,1.8932501713129586,2.6786999702453613,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.21111,1.8932534,0.012457533267021571,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
395058,11,133553.88-022636.1_395058_1,150.25901701266943,1.8913566372223212,0.445499986410141,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.259003,1.89135,0.055793465931112854,0.4449999928474426,-0.0004999935626983643,True,811327,3.5,RAJ2000,DEJ2000,z,True
395175,23,030054.53-003403.3_395175_0.3,149.81762598200373,1.8936735585091837,2.4846999645233154,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.8176,1.8936862,0.10397300220774143,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
395282,5,082615.58+405806.1_395282_1,150.59595407834132,1.892576427200116,0.3140999972820282,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.595947,1.892577,0.025551472303130363,0.31369999051094055,-0.0004000067710876465,True,809761,4.5,RAJ2000,DEJ2000,z,True
395325,3,165912.98+253125.8_395325_1,149.46605277549048,1.8919474647009824,0.6909000277519226,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.46605,1.8919497,0.012825053786027461,0.6909,-2.775192264881099e-08,True,814866,3.5,RAJ2000,DEJ2000,zsp,True
395385,2,160627.23+181502.6_395385_0.3,149.84104540918534,1.8926525351317953,0.6834999918937683,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.841049,1.892644,0.033332259875759815,0.6829000115394592,-0.000599980354309082,True,813220,4.5,RAJ2000,DEJ2000,z,True
395521,10,162058.51+103905.4_395521_0.0003,150.21956723777052,1.8940631844816065,2.6828999519348145,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.21959,1.8940706,0.08614033510853535,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
395885,3,090803.84+312157.4_395885_0.03,149.98824277585592,1.8925168258164657,0.3416999876499176,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.988235,1.892513,0.031184159925656648,0.34130001068115234,-0.0003999769687652588,True,812594,3.5,RAJ2000,DEJ2000,z,True
395903,18,142037.49+103049.6_395903_0.01,149.80982618419955,1.8926183566375987,0.6833999752998352,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.809814,1.892609,0.055285435805271996,0.6827999949455261,-0.000599980354309082,True,813335,4.5,RAJ2000,DEJ2000,z,True
396106,5,083129.51+390149.5_396106_1,149.9745777018445,1.8940076243573996,0.5389999747276306,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.974579,1.894005,0.010539222809503772,0.5385000109672546,-0.0004999637603759766,True,812650,4.5,RAJ2000,DEJ2000,z,True
396214,4,161958.24+452631.2_396214_1,150.4036564637175,1.8952350458666822,2.6956000328063965,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.40366,1.8952668,0.11502079428181716,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
396252,13,152712.64+471321.2_396252_0.3,149.9107296621255,1.8937249798218945,0.7749999761581421,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.910736,1.893721,0.026931217368576052,0.774399995803833,-0.000599980354309082,True,812920,3.5,RAJ2000,DEJ2000,z,True
396278,8,154514.11+412156.6_396278_1,149.86888714348854,1.8950941429520898,0.8330000042915344,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.86884,1.8951123,0.18178240349464297,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
396396,2,075946.50+225845.3_396396_0.3,150.14058800643213,1.892426998238112,0.3702000081539154,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.14059,1.8924309,0.015771831572351642,0.3702,-8.153915431741154e-09,True,811908,4.5,RAJ2000,DEJ2000,zsp,True
396747,4,021447.00-003250.6_396747_0.001,150.22693019360014,1.893353932822636,0.34529998898506165,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.226913,1.893349,0.06436150936972063,0.3449000120162964,-0.0003999769687652588,True,811514,4.5,RAJ2000,DEJ2000,z,True
396799,14,144201.48+212040.6_396799_1,149.93666333808633,1.8963344768373807,2.947999954223633,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.93665,1.8963145,0.08645876279523727,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
396922,20,022837.85+002215.4_396922_0.03,149.7166742336864,1.8937382722254752,0.6172000169754028,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.71667,1.8937373,0.015629867259382025,0.6172,-1.6975402861163502e-08,True,813760,4.5,RAJ2000,DEJ2000,zsp,True
397548,9,092135.57+551018.8_397548_1,149.583787552125,1.895913267623217,0.8367000222206116,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.583786,1.895912,0.0072119813919044075,0.8360999822616577,-0.0006000399589538574,True,814322,3.5,RAJ2000,DEJ2000,z,True
397626,4,150117.42+323823.9_397626_0.3,150.23361062949814,1.8965089182010464,0.5978000164031982,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.233612,1.896511,0.008971229654678033,0.5972999930381775,-0.000500023365020752,True,811457,3.5,RAJ2000,DEJ2000,z,True
397991,26,142343.58+171247.1_397991_0.0003,150.39355188876192,1.898106843132525,1.8939000368118286,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.39354,1.8981307,0.09594778189312154,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
397996,9,080437.62+265448.5_397996_0.1,150.31298099962322,1.8975990076823748,1.1686999797821045,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.31297,1.8976153,0.07075613468567193,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
398079,15,143359.95+082800.9_398079_0.0001,150.35505567030958,1.898276609088282,1.6246999502182007,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.35506,1.8982817,0.02405355875270698,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
398131,38,075643.10+310248.9_398131_0.0003,150.1213387537601,1.8964355246493867,0.2791999876499176,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.121338,1.896436,0.0032068105890021843,0.27880001068115234,-0.0003999769687652588,True,812019,4.5,RAJ2000,DEJ2000,z,True
398644,10,172756.85+581205.9_398644_0.3,150.2309669679671,1.8974598477924487,0.4205999970436096,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.230972,1.897463,0.021367753519511198,0.42010000348091125,-0.0004999935626983643,True,811487,4.5,RAJ2000,DEJ2000,z,True
398880,21,140337.31+024707.6_398880_1,150.17897382487118,1.8988969475121795,1.1410000324249268,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.17899,1.8989044,0.06408476208405198,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
399100,10,090731.92+441613.1_399100_0.1,149.7026768824757,1.897453971194866,0.6955999732017517,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.70268,1.897458,0.01833512665549287,0.6956,2.679824828710764e-08,True,813825,3.5,RAJ2000,DEJ2000,zsp,True
399110,12,164729.85+354605.8_399110_0.03,150.1305243303638,1.8961967133890596,0.25679999589920044,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.130524,1.89621,0.0478465666612945,0.2563999891281128,-0.0004000067710876465,True,811968,4.5,RAJ2000,DEJ2000,z,True
399209,4,170804.21+380325.2_399209_1,149.65712662762203,1.895784661571969,0.31040000915527344,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.65712,1.895784,0.023965019024824077,0.3100000023841858,-0.0004000067710876465,True,814012,3.5,RAJ2000,DEJ2000,z,True
399385,11,151134.54+245515.2_399385_0.003,150.08534833594987,1.89583332412201,0.3425999879837036,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.085342,1.89583,0.025746950361287612,0.34220001101493835,-0.0003999769687652588,True,812167,4.5,RAJ2000,DEJ2000,z,True
399716,20,093509.35+514116.4_399716_1,150.2823108016831,1.9001226679907757,2.7170000076293945,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.28235,1.9001594,0.1933323772962295,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
400046,14,080611.98+225545.2_400046_0.0001,150.2537945627543,1.8970328188725645,0.3619999885559082,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.253784,1.897032,0.03811923481329108,0.36149999499320984,-0.0004999935626983643,True,811357,4.5,RAJ2000,DEJ2000,z,True
400069,2,083543.04+431309.0_400069_0.3,150.16023556851928,1.8992712670438125,0.5277000069618225,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.160233,1.899273,0.011150230321431727,0.5271999835968018,-0.000500023365020752,True,811807,3.5,RAJ2000,DEJ2000,z,True
400224,8,163343.16+460105.0_400224_0.001,149.8738341610137,1.9001392520653702,0.869700014591217,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.87383,1.9001259,0.05034502491479642,0.8697,-1.459121701241628e-08,True,813088,3.5,RAJ2000,DEJ2000,zsp,True
401229,18,160918.93+082416.4_401229_0.01,150.262923821922,1.902750863063006,0.7250000238418579,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.26291,1.9027108,0.15256033477159472,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
401570,3,092313.69+372656.7_401570_0.003,150.0625274605643,1.9018059568582752,0.361299991607666,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.06252,1.9018039,0.02784580431119289,0.3613,8.392333994411416e-09,True,812289,4.5,RAJ2000,DEJ2000,zsp,True
402162,15,134152.25-013055.7_402162_0.1,149.70351925427337,1.9016711175180663,0.753600001335144,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.703506,1.901674,0.048805035529372515,0.753000020980835,-0.000599980354309082,True,813817,3.5,RAJ2000,DEJ2000,z,True
402405,14,083413.11+403208.3_402405_0.0001,150.342768771349,1.9041276942415468,0.8479999899864197,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.34277,1.9041418,0.05097278864893143,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
402659,4,155620.71+103911.8_402659_1,149.72247368206158,1.9019397154711906,0.48030000925064087,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.722473,1.901939,0.0035576207926530886,0.4797999858856201,-0.000500023365020752,True,813722,3.5,RAJ2000,DEJ2000,z,True
402870,3,094225.42+565613.0_402870_0.01,149.91984796793207,1.9043593872899658,0.83160001039505,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.919846,1.904356,0.014100889436280408,0.8309999704360962,-0.0006000399589538574,True,812870,3.5,RAJ2000,DEJ2000,z,True
402984,11,162639.79+270155.5_402984_0.3,150.66149643139303,1.9049587860671162,0.8313000202178955,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.661484,1.904962,0.04620051684785638,0.8306999802589417,-0.0006000399589538574,True,809455,3.5,RAJ2000,DEJ2000,z,True
403522,6,022532.90-003120.6_403522_0.3,150.5054665966199,1.9065507817858884,2.83270001411438,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.50546,1.9065341,0.06457452870081931,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
403651,8,025119.79-004831.7_403651_0.3,149.9741120707849,1.9050520442094199,0.5586000084877014,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.97411,1.9050578,0.022019683749805768,0.5586,-8.487701430581751e-09,True,812654,4.5,RAJ2000,DEJ2000,zsp,True
403815,3,140935.10+002108.3_403815_0.0001,149.4583647422284,1.9043603456853915,0.5396000146865845,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.458359,1.904358,0.02231971383349368,0.5390999913215637,-0.000500023365020752,True,814900,3.5,RAJ2000,DEJ2000,z,True
403826,6,074551.28+402715.0_403826_0.03,150.03584262763195,1.906509072946385,1.5677000284194946,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.03584,1.9065135,0.0185305996683546,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
404021,18,083220.08+243100.5_404021_0.03,150.3106799236808,1.9071673291266955,1.2949999570846558,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.31068,1.9071645,0.010188557175454947,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
404101,4,162956.09+274800.1_404101_1,150.11033136669778,1.9040253542485739,0.2303999960422516,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.110321,1.904032,0.044313031167673295,0.23000000417232513,-0.00039999186992645264,True,812071,3.5,RAJ2000,DEJ2000,z,True
404165,18,090239.89+395726.7_404165_0.0001,150.4173678032106,1.9077840701787316,3.090100049972534,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.41737,1.907823,0.14037006692332074,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
404190,10,161947.55+222706.3_404190_1,150.39582971103064,1.9073320484566203,1.511299967765808,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.39581,1.9073728,0.1629485276868285,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
404980,2,020722.55+134622.4_404980_0.3,150.65352681559028,1.9060563668641217,0.5697000026702881,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.653519,1.906064,0.03931764341455375,0.5691999793052673,-0.000500023365020752,True,809490,3.5,RAJ2000,DEJ2000,z,True
405366,14,082520.03+570523.8_405366_0.0003,150.35062343977515,1.9098470049148848,3.4600000381469727,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.35063,1.9098942,0.17153404300427022,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
405637,1,151306.52+200244.1_405637_1,150.0161686069475,1.9083670240157995,0.7125999927520752,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.016174,1.908375,0.03465532195757798,0.7120000123977661,-0.000599980354309082,True,812487,3.5,RAJ2000,DEJ2000,z,True
406011,15,155158.24+325440.8_406011_0.0003,149.91576617663657,1.9107586368826561,2.304500102996826,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.91576,1.9107558,0.024457841617499483,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
406304,2,165006.23+215451.8_406304_0.1,149.9762562858384,1.9090870870493644,0.18569999933242798,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.976257,1.909087,0.0025885937011190237,0.18529999256134033,-0.0004000067710876465,True,812641,4.5,RAJ2000,DEJ2000,z,True
406638,9,085513.41+551014.1_406638_0.1,150.09409236676396,1.9102491618875745,0.8442000150680542,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.094086,1.910255,0.03108828737889094,0.8435999751091003,-0.0006000399589538574,True,812120,3.5,RAJ2000,DEJ2000,z,True
406680,6,102134.89+600939.4_406680_0.3,149.97998886784183,1.9086329671830677,0.267300009727478,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.97998,1.908631,0.03268300322073963,0.2669000029563904,-0.0004000067710876465,True,812626,3.5,RAJ2000,DEJ2000,z,True
407564,4,085045.73+110840.5_407564_0.03,150.0137666973955,1.9127610129995147,2.6047000885009766,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.01376,1.9127837,0.08515389845569728,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
