row_index,object_id,ID_COSMOS,COSMOS_ID0,luminosity_bin,log_stellar_mass_truth,recovered_logm,logm16,logm84,residual_log_ratio,residual_errorbar_distance_dex,errorbar_y_min,errorbar_y_max,abs_residual_log_ratio,residual_rank_in_bin
578,094307.46+523403.0_962307_0.0001,962307,962307,L < 42,9.69959,7.585898560392273,7.257852767747803,7.84255904031018,-2.1136914396077278,1.8570309596898213,-2.441737232252198,-1.8570309596898213,2.1136914396077278,65
38,023913.60-005122.3_327960_0.0001,327960,327960,L < 42,10.0189,7.905683398463443,6.927985951971939,8.722547660796813,-2.113216601536557,1.296352339203187,-3.0909140480280612,-1.296352339203187,2.113216601536557,66
1081,160249.32+250441.0_473476_0.0003,473476,473476,L < 42,8.82973,6.720477332732943,4.269525681441442,7.072363259853169,-2.1092526672670564,1.7573667401468303,-4.560204318558558,-1.7573667401468303,2.1092526672670564,67
803,144843.89+253116.7_473476_0.0003,473476,473476,L < 42,8.82973,6.724920621929009,4.304495721730806,7.0414942725927245,-2.104809378070991,1.788235727407275,-4.525234278269194,-1.788235727407275,2.104809378070991,68
224,080529.75+433644.5_785305_0.0001,785305,785305,L < 42,10.7981,8.697546143089223,7.78727496477916,9.320454585231516,-2.1005538569107767,1.4776454147684834,-3.01082503522084,-1.4776454147684834,2.1005538569107767,69
675,140034.70+004733.4_962307_0.0001,962307,962307,L < 42,9.69959,7.599899982190423,7.203891626101245,7.871442786729273,-2.0996900178095776,1.8281472132707277,-2.4956983738987555,-1.8281472132707277,2.0996900178095776,70
1209,163043.36+154216.1_962307_0.0003,962307,962307,L < 42,9.69959,7.614950265525353,7.294519415162248,7.8537917545784595,-2.0846397344746475,1.8457982454215411,-2.4050705848377527,-1.8457982454215411,2.0846397344746475,71
935,152840.85+241638.4_962307_0.0001,962307,962307,L < 42,9.69959,7.623095680380976,7.282305429650122,7.865647727534567,-2.076494319619025,1.8339422724654337,-2.417284570349879,-1.8339422724654337,2.076494319619025,72
921,152205.06+012626.6_315709_0.0003,315709,315709,L < 42,9.08123,7.006129159895098,6.739319995231012,7.203712129030806,-2.075100840104902,1.8775178709691938,-2.3419100047689874,-1.8775178709691938,2.075100840104902,73
579,094307.46+523403.0_962307_0.0003,962307,962307,L < 42,9.69959,7.636581756530333,7.324157246267338,7.867775106163352,-2.0630082434696675,1.8318148938366487,-2.375432753732663,-1.8318148938366487,2.0630082434696675,74
625,103623.11+622849.2_327960_0.0001,327960,327960,L < 42,10.0189,7.955895099650091,6.5894389328746685,8.961163636097496,-2.0630049003499096,1.0577363639025048,-3.429461067125332,-1.0577363639025048,2.0630049003499096,75
121,073855.74+383755.6_424122_0.0003,424122,424122,L < 42,9.97628,7.930700335381409,6.808542501413334,8.712948261685302,-2.0455796646185904,1.2633317383146974,-3.167737498586665,-1.2633317383146974,2.0455796646185904,76
550,093723.85+590652.6_424122_0.0003,424122,424122,L < 42,9.97628,7.940496561034379,6.878399278370066,8.713587427417524,-2.03578343896562,1.2626925725824756,-3.097880721629934,-1.2626925725824756,2.03578343896562,77
469,090351.48+290158.7_473476_0.0003,473476,473476,L < 42,8.82973,6.798891617619988,5.591370946260015,7.083150658829889,-2.030838382380012,1.746579341170111,-3.2383590537399853,-1.746579341170111,2.030838382380012,78
300,082549.26+173348.5_702761_0.0001,702761,702761,L < 42,9.31364,7.302837880047349,5.96655910438725,7.676172491586189,-2.0108021199526505,1.6374675084138106,-3.3470808956127494,-1.6374675084138106,2.0108021199526505,79
751,143839.00+015613.7_945627_0.0001,945627,945627,L < 42,9.92763,7.920798257529915,7.187354540050439,8.422264248381614,-2.006831742470085,1.505365751618386,-2.740275459949561,-1.505365751618386,2.006831742470085,80
1290,165211.82+333619.0_424122_0.0001,424122,424122,L < 42,9.97628,7.989713960557026,6.514002066480203,8.79984154749984,-1.9865660394429727,1.1764384525001588,-3.4622779335197955,-1.1764384525001588,1.9865660394429727,81
44,024706.65+002318.2_962307_0.0003,962307,962307,L < 42,9.69959,7.732422750233848,7.394107680563619,7.952384343444018,-1.9671672497661523,1.7472056565559828,-2.305482319436382,-1.7472056565559828,1.9671672497661523,82
471,090406.70+331032.0_945627_0.0001,945627,945627,L < 42,9.92763,7.973900655748621,7.26135976451717,8.419713848008762,-1.9537293442513797,1.5079161519912392,-2.6662702354828305,-1.5079161519912392,1.9537293442513797,83
391,084302.49+185612.4_473476_0.0003,473476,473476,L < 42,8.82973,6.876672485138366,6.609323494309192,7.107696210649056,-1.9530575148616336,1.7220337893509434,-2.220406505690808,-1.7220337893509434,1.9530575148616336,84
182,075420.59+420337.8_241745_0.0001,241745,241745,L < 42,10.0895,8.162709427941303,7.34087163760815,8.942028848617596,-1.926790572058696,1.147471151382403,-2.748628362391849,-1.147471151382403,1.926790572058696,85
173,075209.09+414235.5_962165_0.0003,962165,962165,L < 42,10.0003,8.074839749271245,7.123201964856437,8.941356606032116,-1.9254602507287544,1.0589433939678834,-2.877098035143562,-1.0589433939678834,1.9254602507287544,86
783,144428.43+292832.8_765830_0.0001,765830,765830,L < 42,11.0943,9.178611943373069,7.94308319952772,10.2727627684141,-1.9156880566269336,0.8215372315859018,-3.151216800472282,-0.8215372315859018,1.9156880566269336,87
1010,154511.29+223856.0_702761_0.0001,702761,702761,L < 42,9.31364,7.40250812845977,6.633157901064622,7.728139239166432,-1.9111318715402292,1.5855007608335672,-2.6804820989353777,-1.5855007608335672,1.9111318715402292,88
813,145308.00+221707.7_945627_0.0001,945627,945627,L < 42,9.92763,8.046251254723284,7.193017196285694,8.527461705935325,-1.8813787452767168,1.4001682940646758,-2.734612803714307,-1.4001682940646758,1.8813787452767168,89
595,095553.14+633742.7_221239_0.0003,221239,221239,L < 42,9.55514,7.6815846209935,6.123329298143228,8.437503063236289,-1.8735553790065,1.1176369367637116,-3.431810701856772,-1.1176369367637116,1.8735553790065,90
359,083703.29+250815.2_507867_0.0001,507867,507867,L < 42,9.95761,8.098285524806412,7.124149810887851,8.78989290612056,-1.8593244751935885,1.1677170938794408,-2.8334601891121496,-1.1677170938794408,1.8593244751935885,91
160,075059.82+352005.2_852484_0.0001,852484,852484,L < 42,10.3365,8.519237264684154,8.183549213759603,8.714853192299786,-1.817262735315845,1.6216468077002126,-2.152950786240396,-1.6216468077002126,1.817262735315845,92
615,102100.75+643604.5_702761_0.0001,702761,702761,L < 42,9.31364,7.505319393069282,6.790518874489844,7.750915994021735,-1.8083206069307172,1.562724005978264,-2.5231211255101558,-1.562724005978264,1.8083206069307172,93
809,145116.03+350455.3_592463_0.0001,592463,592463,L < 42,10.3092,8.52686957228265,7.697500566710863,8.957621585249363,-1.7823304277173513,1.3515784147506373,-2.6116994332891377,-1.3515784147506373,1.7823304277173513,94
97,035138.03+001956.0_743071_0.0001,743071,743071,L < 42,7.65804,5.8834480404196485,5.520026135897648,6.350360847730911,-1.7745919595803512,1.3076791522690892,-2.1380138641023514,-1.3076791522690892,1.7745919595803512,95
961,153431.44+094205.4_221239_0.0003,221239,221239,L < 42,9.55514,7.799503738638702,6.31449766292372,8.599223534193168,-1.755636261361298,0.9559164658068315,-3.24064233707628,-0.9559164658068315,1.755636261361298,96
