row_index,chimera_id,cosmos_id,candidate_input_rank,galaxy_spectrum_path,galaxy_spectrum_path_relative,candidate_source_origin,target_redshift_for_scoring,candidate_status,galaxy_spectrum_snr_source,galaxy_spectrum_snr_median,galaxy_spectrum_snr_p16,galaxy_spectrum_snr_p84,galaxy_spectrum_snr_n_pixels,galaxy_spectrum_wave_min,galaxy_spectrum_wave_max,galaxy_spectrum_error_column,selected_for_composite
0,092313.69+372656.7_401570_0.003,401570,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_12.173.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_12.173.fits,source_match_audit,0.361299991607666,ok,flux_mad_fallback,8.241425491191325,8.241425491191325,8.241425491191325,1642,5505.10595703125,9694.5791015625,ERR,True
2,164957.16+285854.4_923464_1,923464,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_22.460.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_22.460.fits,source_match_audit,0.6859999895095825,ok,flux_mad_fallback,3.3704975929502097,3.3704975929502097,3.3704975929502097,1642,5505.10595703125,9694.5791015625,ERR,True
4,085353.71+142920.2_644415_0.0003,644415,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_21.050.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_21.050.fits,source_match_audit,0.478300005197525,ok,flux_mad_fallback,7.431220422568219,7.431220422568219,7.431220422568219,1642,5505.10595703125,9694.5791015625,ERR,True
5,075217.31+271726.4_648095_0.01,648095,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_10.050.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_10.050.fits,source_match_audit,0.6676999926567078,ok,flux_mad_fallback,2.7153375537839914,2.7153375537839914,2.7153375537839914,1642,5505.10595703125,9694.5791015625,ERR,True
8,151044.77+194048.7_359582_0.0003,359582,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_43.317.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_43.317.fits,source_match_audit,0.6651999950408936,ok,flux_mad_fallback,4.682322322838387,4.682322322838387,4.682322322838387,1642,5505.10595703125,9694.5791015625,ERR,True
13,143730.46+075127.9_416386_1,416386,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_56.177.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_56.177.fits,source_match_audit,0.2653000056743622,ok,flux_mad_fallback,3.528620066692771,3.528620066692771,3.528620066692771,1642,5505.10595703125,9694.5791015625,ERR,True
15,083406.99+303749.4_435667_0.03,435667,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_49.697.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_49.697.fits,source_match_audit,0.7272999882698059,ok,flux_mad_fallback,1.355579507295466,1.355579507295466,1.355579507295466,1642,5505.10595703125,9694.5791015625,ERR,True
16,023240.83-092113.5_652370_1,652370,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_34.810.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_34.810.fits,source_match_audit,0.7279000282287598,ok,flux_mad_fallback,1.8914357458972362,1.8914357458972362,1.8914357458972362,1642,5505.10595703125,9694.5791015625,ERR,True
23,075515.06+185856.8_601996_0.03,601996,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_27.200.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_27.200.fits,source_match_audit,0.4627000093460083,ok,flux_mad_fallback,7.30557812029795,7.30557812029795,7.30557812029795,1642,5505.10595703125,9694.5791015625,ERR,True
24,143747.87+283019.4_617393_0.03,617393,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_19.227.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_19.227.fits,source_match_audit,0.24799999594688416,ok,flux_mad_fallback,14.759782818705775,14.759782818705775,14.759782818705775,1642,5505.10595703125,9694.5791015625,ERR,True
30,080337.41+364404.5_651345_0.03,651345,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_09.467.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_09.467.fits,source_match_audit,0.36809998750686646,ok,flux_mad_fallback,3.730458487987857,3.730458487987857,3.730458487987857,1642,5505.10595703125,9694.5791015625,ERR,True
31,152337.07+154801.5_669714_0.3,669714,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_17.847.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_17.847.fits,source_match_audit,0.7519000172615051,ok,flux_mad_fallback,3.230113103776926,3.230113103776926,3.230113103776926,1642,5505.10595703125,9694.5791015625,ERR,True
32,135915.86+120109.1_923098_0.003,923098,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_47.940.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_47.940.fits,source_match_audit,0.35499998927116394,ok,flux_mad_fallback,3.3373595884659357,3.3373595884659357,3.3373595884659357,1642,5505.10595703125,9694.5791015625,ERR,True
33,080320.08+252602.4_915587_0.003,915587,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_36.760.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_36.760.fits,source_match_audit,0.47099998593330383,ok,flux_mad_fallback,8.427818787210281,8.427818787210281,8.427818787210281,1642,5505.10595703125,9694.5791015625,ERR,True
40,080409.24+385348.8_432099_0.0003,432099,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_47_46.427.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_47_46.427.fits,source_match_audit,0.218299999833107,ok,flux_mad_fallback,7.7612281223858615,7.7612281223858615,7.7612281223858615,1642,5505.10595703125,9694.5791015625,ERR,True
48,075853.87+484043.0_585406_0.1,585406,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_17.243.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_17.243.fits,source_match_audit,0.7487999796867371,ok,flux_mad_fallback,2.8834697289458693,2.8834697289458693,2.8834697289458693,1642,5505.10595703125,9694.5791015625,ERR,True
52,084537.01+102648.1_579089_0.01,579089,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_47_58.353.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_47_58.353.fits,source_match_audit,0.3578000068664551,ok,flux_mad_fallback,4.638443076509151,4.638443076509151,4.638443076509151,1642,5505.10595703125,9694.5791015625,ERR,True
56,171528.14+542509.0_472071_0.01,472071,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_23.500.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_23.500.fits,source_match_audit,0.2551000118255615,ok,flux_mad_fallback,2.171398926364109,2.171398926364109,2.171398926364109,1642,5505.10595703125,9694.5791015625,ERR,True
57,150534.83+070200.6_449064_0.03,449064,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_49.187.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_49.187.fits,source_match_audit,0.6901000142097473,ok,flux_mad_fallback,3.5679002717794024,3.5679002717794024,3.5679002717794024,1642,5505.10595703125,9694.5791015625,ERR,True
62,151046.20+011819.0_493669_0.0003,493669,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_10.090.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_10.090.fits,source_match_audit,0.3725999891757965,ok,flux_mad_fallback,4.922791517016771,4.922791517016771,4.922791517016771,1642,5505.10595703125,9694.5791015625,ERR,True
65,151306.60+142451.3_948001_0.0003,948001,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_03.367.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_03.367.fits,source_match_audit,0.33340001106262207,ok,flux_mad_fallback,3.683220771960149,3.683220771960149,3.683220771960149,1642,5505.10595703125,9694.5791015625,ERR,True
66,032717.23+010140.6_936518_0.0001,936518,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_08.617.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_08.617.fits,source_match_audit,0.5026000142097473,ok,flux_mad_fallback,1.83912834323498,1.83912834323498,1.83912834323498,1642,5505.10595703125,9694.5791015625,ERR,True
70,084102.02+320101.4_810483_1,810483,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_53.293.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_53.293.fits,source_match_audit,0.796999990940094,ok,flux_mad_fallback,5.023172145768239,5.023172145768239,5.023172145768239,1642,5505.10595703125,9694.5791015625,ERR,True
70,084102.02+320101.4_810483_1,810483,1,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_45_53.293.fits,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_45_53.293.fits,zcosmos_or_header_index,0.796999990940094,ok,flux_mad_fallback,5.023172145768239,5.023172145768239,5.023172145768239,1642,5505.10595703125,9694.5791015625,ERR,False
71,141050.17+035343.8_774870_1,774870,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_37.173.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_37.173.fits,source_match_audit,0.3580000102519989,ok,flux_mad_fallback,7.0700119004153725,7.0700119004153725,7.0700119004153725,1642,5505.10595703125,9694.5791015625,ERR,True
73,081835.59+390911.1_772339_0.0001,772339,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_31.260.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_31.260.fits,source_match_audit,0.18780000507831573,ok,flux_mad_fallback,3.0524733632025223,3.0524733632025223,3.0524733632025223,1642,5505.10595703125,9694.5791015625,ERR,True
80,015450.35+132312.5_784157_0.001,784157,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_10.977.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_10.977.fits,source_match_audit,0.560699999332428,ok,flux_mad_fallback,6.5415716005988225,6.5415716005988225,6.5415716005988225,1642,5505.10595703125,9694.5791015625,ERR,True
92,160026.42+340935.2_779468_0.01,779468,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_38.203.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_38.203.fits,source_match_audit,0.6887000203132629,ok,flux_mad_fallback,8.200818071067404,8.200818071067404,8.200818071067404,1642,5505.10595703125,9694.5791015625,ERR,True
93,082733.93+043617.3_778362_0.3,778362,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_54.617.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_54.617.fits,source_match_audit,0.21950000524520874,ok,flux_mad_fallback,19.083806463673483,19.083806463673483,19.083806463673483,1642,5505.10595703125,9694.5791015625,ERR,True
95,094734.26+475533.8_793663_0.1,793663,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_22.963.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_22.963.fits,source_match_audit,1.5247999429702759,ok,flux_mad_fallback,3.7314052244778266,3.7314052244778266,3.7314052244778266,1642,5505.10595703125,9694.5791015625,ERR,True
96,082746.63+224758.4_793801_0.0001,793801,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_29.270.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_29.270.fits,source_match_audit,0.7275000214576721,ok,flux_mad_fallback,2.395712133180486,2.395712133180486,2.395712133180486,1642,5505.10595703125,9694.5791015625,ERR,True
98,080529.75+433644.5_803376_0.0001,803376,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_33.203.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_33.203.fits,source_match_audit,0.925000011920929,ok,flux_mad_fallback,3.2396629078089187,3.2396629078089187,3.2396629078089187,1642,5505.10595703125,9694.5791015625,ERR,True
99,083323.59+220500.8_789138_0.0001,789138,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_49.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_49.333.fits,source_match_audit,0.8985000252723694,ok,flux_mad_fallback,2.1898607427849637,2.1898607427849637,2.1898607427849637,1642,5505.10595703125,9694.5791015625,ERR,True
106,084101.69+425806.4_932558_0.01,932558,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_00.833.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_00.833.fits,source_match_audit,0.8827000260353088,ok,flux_mad_fallback,2.2540652336418305,2.2540652336418305,2.2540652336418305,1642,5505.10595703125,9694.5791015625,ERR,True
108,082059.54+223003.7_969270_0.0003,969270,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_39.447.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_39.447.fits,source_match_audit,0.8151000142097473,ok,flux_mad_fallback,3.6723769861948616,3.6723769861948616,3.6723769861948616,1642,5505.10595703125,9694.5791015625,ERR,True
109,165638.97+265120.1_992443_0.3,992443,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_45.003.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_45.003.fits,source_match_audit,0.6977999806404114,ok,flux_mad_fallback,4.639685103403261,4.639685103403261,4.639685103403261,1642,5505.10595703125,9694.5791015625,ERR,True
110,030313.02-001457.4_972686_0.003,972686,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_07.323.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_07.323.fits,source_match_audit,0.7026000022888184,ok,flux_mad_fallback,1.953339854312249,1.953339854312249,1.953339854312249,1642,5505.10595703125,9694.5791015625,ERR,True
111,082339.93+515604.3_980692_0.001,980692,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_48.877.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_48.877.fits,source_match_audit,0.7263000011444092,ok,flux_mad_fallback,1.4066469880901864,1.4066469880901864,1.4066469880901864,1642,5505.10595703125,9694.5791015625,ERR,True
112,075923.46+201042.8_988031_0.1,988031,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_51.077.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_51.077.fits,source_match_audit,0.6930000185966492,ok,flux_mad_fallback,3.4974793305559304,3.4974793305559304,3.4974793305559304,1642,5505.10595703125,9694.5791015625,ERR,True
113,144303.36+260329.8_990296_0.1,990296,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_53.607.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_53.607.fits,source_match_audit,0.26010000705718994,ok,flux_mad_fallback,3.4828514720489356,3.4828514720489356,3.4828514720489356,1642,5505.10595703125,9694.5791015625,ERR,True
117,154107.47-003716.0_966468_0.01,966468,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_33.833.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_33.833.fits,source_match_audit,0.7601000070571899,ok,flux_mad_fallback,2.6994452413180494,2.6994452413180494,2.6994452413180494,1642,5505.10595703125,9694.5791015625,ERR,True
120,160952.64-002101.0_950424_0.01,950424,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_47_56.497.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_47_56.497.fits,source_match_audit,0.921999990940094,ok,flux_mad_fallback,1.8722669686884201,1.8722669686884201,1.8722669686884201,1642,5505.10595703125,9694.5791015625,ERR,True
121,085845.32+354507.8_960283_0.03,960283,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_01.973.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_01.973.fits,source_match_audit,0.6814000010490417,ok,flux_mad_fallback,1.7832807337659429,1.7832807337659429,1.7832807337659429,1642,5505.10595703125,9694.5791015625,ERR,True
122,081822.14+233206.8_962165_1,962165,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_39.883.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_39.883.fits,source_match_audit,0.25060001015663147,ok,flux_mad_fallback,12.448100460350359,12.448100460350359,12.448100460350359,1642,5505.10595703125,9694.5791015625,ERR,True
123,160538.06+302143.4_956908_1,956908,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_16.313.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_16.313.fits,source_match_audit,0.7659000158309937,ok,flux_mad_fallback,1.6431033908985813,1.6431033908985813,1.6431033908985813,1642,5505.10595703125,9694.5791015625,ERR,True
124,081747.77+090037.9_954450_0.001,954450,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_35.877.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_35.877.fits,source_match_audit,0.5375000238418579,ok,flux_mad_fallback,6.326280618065959,6.326280618065959,6.326280618065959,1642,5505.10595703125,9694.5791015625,ERR,True
127,163134.80+325019.8_574912_0.001,574912,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_26.673.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_26.673.fits,source_match_audit,0.6804999709129333,ok,flux_mad_fallback,3.625405201574608,3.625405201574608,3.625405201574608,1642,5505.10595703125,9694.5791015625,ERR,True
129,151130.64+251321.9_549009_0.0003,549009,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_56.953.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_56.953.fits,source_match_audit,0.3513000011444092,ok,flux_mad_fallback,5.112685514322152,5.112685514322152,5.112685514322152,1642,5505.10595703125,9694.5791015625,ERR,True
132,160837.13+285348.0_555483_0.01,555483,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_20.863.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_20.863.fits,source_match_audit,0.9294000267982483,ok,flux_mad_fallback,2.4068991472977577,2.4068991472977577,2.4068991472977577,1642,5505.10595703125,9694.5791015625,ERR,True
142,090847.87+273240.9_564338_0.01,564338,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_57.813.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_57.813.fits,source_match_audit,0.6736000180244446,ok,flux_mad_fallback,3.095709684411289,3.095709684411289,3.095709684411289,1642,5505.10595703125,9694.5791015625,ERR,True
149,084419.88+171845.5_563817_0.003,563817,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_24.043.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_24.043.fits,source_match_audit,0.8967999815940857,ok,flux_mad_fallback,7.43094456658694,7.43094456658694,7.43094456658694,1642,5505.10595703125,9694.5791015625,ERR,True
150,080538.62+412439.0_564338_0.03,564338,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_57.813.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_57.813.fits,source_match_audit,0.6736000180244446,ok,flux_mad_fallback,3.095709684411289,3.095709684411289,3.095709684411289,1642,5505.10595703125,9694.5791015625,ERR,True
151,134512.44-023146.1_561543_0.01,561543,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_13.197.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_13.197.fits,source_match_audit,0.5192000269889832,ok,flux_mad_fallback,3.6861035951266254,3.6861035951266254,3.6861035951266254,1642,5505.10595703125,9694.5791015625,ERR,True
154,105005.63+645655.5_532692_0.001,532692,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_23.230.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_23.230.fits,source_match_audit,0.3711000084877014,ok,flux_mad_fallback,1.5405597378998033,1.5405597378998033,1.5405597378998033,1642,5505.10595703125,9694.5791015625,ERR,True
155,151109.21+022218.7_522742_0.003,522742,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_11.733.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_11.733.fits,source_match_audit,0.6338000297546387,ok,flux_mad_fallback,2.0727711710762997,2.0727711710762997,2.0727711710762997,1642,5505.10595703125,9694.5791015625,ERR,True
156,024126.71-004526.2_523458_0.1,523458,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_03.127.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_03.127.fits,source_match_audit,0.7350999712944031,ok,flux_mad_fallback,5.627323006808242,5.627323006808242,5.627323006808242,1642,5505.10595703125,9694.5791015625,ERR,True
160,142027.66+084409.9_522742_1,522742,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_11.733.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_11.733.fits,source_match_audit,0.6338000297546387,ok,flux_mad_fallback,2.0727711710762997,2.0727711710762997,2.0727711710762997,1642,5505.10595703125,9694.5791015625,ERR,True
164,082935.45+364912.6_518038_0.0003,518038,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_04.727.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_04.727.fits,source_match_audit,0.652899980545044,ok,flux_mad_fallback,1.1190929886891134,1.1190929886891134,1.1190929886891134,1642,5505.10595703125,9694.5791015625,ERR,True
168,075346.93+132908.2_519411_1,519411,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_12.473.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_12.473.fits,source_match_audit,0.7516999840736389,ok,flux_mad_fallback,1.6138062933741613,1.6138062933741613,1.6138062933741613,1642,5505.10595703125,9694.5791015625,ERR,True
174,162830.17+161314.6_491628_0.0001,491628,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_35.630.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_35.630.fits,source_match_audit,0.7350000143051147,ok,flux_mad_fallback,2.0400935217458662,2.0400935217458662,2.0400935217458662,1642,5505.10595703125,9694.5791015625,ERR,True
180,160038.73+440058.2_471321_0.3,471321,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_04.717.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_04.717.fits,source_match_audit,0.5297999978065491,ok,flux_mad_fallback,3.698382069745162,3.698382069745162,3.698382069745162,1642,5505.10595703125,9694.5791015625,ERR,True
182,084348.64+620626.6_489692_0.0001,489692,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_43.457.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_43.457.fits,source_match_audit,0.883400022983551,ok,flux_mad_fallback,2.420962052156649,2.420962052156649,2.420962052156649,1642,5505.10595703125,9694.5791015625,ERR,True
185,084347.16+325734.4_479515_0.0001,479515,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_24.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_24.333.fits,source_match_audit,0.7609999775886536,ok,flux_mad_fallback,2.0824840448476376,2.0824840448476376,2.0824840448476376,1642,5505.10595703125,9694.5791015625,ERR,True
187,155638.22+442853.3_478419_0.03,478419,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_30.337.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_30.337.fits,source_match_audit,0.43880000710487366,ok,flux_mad_fallback,6.523390303108042,6.523390303108042,6.523390303108042,1642,5505.10595703125,9694.5791015625,ERR,True
193,171032.23+214451.3_478415_1,478415,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_35.387.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_35.387.fits,source_match_audit,0.8616999983787537,ok,flux_mad_fallback,2.1910149333860423,2.1910149333860423,2.1910149333860423,1642,5505.10595703125,9694.5791015625,ERR,True
198,084746.25+573856.6_506187_0.0003,506187,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_00.693.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_00.693.fits,source_match_audit,0.6643000245094299,ok,flux_mad_fallback,1.1755728594970127,1.1755728594970127,1.1755728594970127,1642,5505.10595703125,9694.5791015625,ERR,True
203,155123.21+130701.2_460773_0.3,460773,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_18.447.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_18.447.fits,source_match_audit,0.6723999977111816,ok,flux_mad_fallback,4.581160848774398,4.581160848774398,4.581160848774398,1642,5505.10595703125,9694.5791015625,ERR,True
