cosmos_id,representative_chimera_id,n_chimeras_in_provenance,host_ra_deg,host_dec_deg,host_redshift,service,rank,match_ra_deg,match_dec_deg,separation_arcsec,match_redshift,match_redshift_error,delta_redshift,redshift_consistent,spectype,subclass,data_release,spectrum_id,plate,mjd,fiber,targetid,sparcl_id
653696,081318.52+310607.0_653696_0.3,1,149.5729708600642,2.2914712232600616,1.1274000406265259,desi,2,149.57294770526642,2.291473775176031,0.0837957385245269,1.1268562631564698,1.3078098262920256e-05,-0.0005437774700560727,True,GALAXY,,DESI-EDR,39627841595246113,,,,,21de3f27-9d38-11ee-a6db-525400ad1336
653696,081318.52+310607.0_653696_0.3,1,149.5729708600642,2.2914712232600616,1.1274000406265259,desi,3,149.57294770526642,2.291473775176031,0.0837957385245269,1.1268176729520072,2.2545341454158373e-05,-0.0005823676745186912,True,GALAXY,,DESI-DR1,39627841595246113,,,,,c1a3ed59-8812-11ef-a336-525400f334e1
472615,142715.08+232911.0_472615_0.03,2,149.67139154118283,2.014611854989718,0.22380000352859497,desi,1,149.67139086295754,2.014592664331434,0.06912944808487359,0.22355589427327505,6.043132156737047e-06,-0.00024410925531992422,True,GALAXY,,DESI-DR1,39089837394921574,,,,,0c2184ab-8787-11ef-b44c-525400f334e1
353648,141528.13+010641.0_353648_0.0003,9,149.77770004645888,1.8252916148266844,0.266400009393692,desi,1,149.7776641194781,1.825260983207201,0.16991597884449666,0.26594158161533227,3.0941252623902226e-05,-0.000458427778359749,True,GALAXY,,DESI-DR1,39089837394919325,,,,,ece865ec-8786-11ef-a979-525400f334e1
427833,085337.96+535351.8_427833_0.003,1,150.32680874906208,1.9449232014413556,1.7127000093460083,desi,1,150.32675806236418,1.9449487468993087,0.20424258170681034,1.5195575248008812,6.758196677045704e-05,-0.19314248454512706,False,GALAXY,,DESI-EDR,39627835568031409,,,,,23542c38-9b8e-11ee-b9ba-525400ad1336
427833,085337.96+535351.8_427833_0.003,1,150.32680874906208,1.9449232014413556,1.7127000093460083,desi,2,150.32675806236418,1.9449487468993087,0.20424258170681034,0.8849523206678277,0.00010910232225636658,-0.8277476886781806,False,GALAXY,,DESI-DR1,39627835568031409,,,,,7840dce9-8811-11ef-b45e-525400f334e1
427833,085337.96+535351.8_427833_0.003,1,150.32680874906208,1.9449232014413556,1.7127000093460083,desi,3,150.32675806236418,1.9449487468993087,0.20424258170681034,0.6127821968470549,7.258682035584059e-05,-1.0999178124989535,False,GALAXY,,DESI-DR1,39627835568031409,,,,,a0c031ea-89a3-11ef-a7c4-525400f334e1
423644,090315.19+252401.0_423644_0.03,1,149.4734014629511,1.9354244366681312,0.3084999918937683,desi,1,149.47337665277365,1.9354214876586766,0.0898947795042704,0.30806072307683535,5.187781023078737e-06,-0.0004392688169329584,True,GALAXY,,DESI-DR1,39089837394903413,,,,,f8b4a2eb-8781-11ef-8c76-525400f334e1
423644,090315.19+252401.0_423644_0.03,1,149.4734014629511,1.9354244366681312,0.3084999918937683,desi,2,149.47337665277362,1.9354214876586768,0.08989477960564553,0.30806722469503683,3.84738629891791e-06,-0.0004327671987314763,True,GALAXY,,DESI-EDR,39627835551257347,,,,,608eeaa8-9c81-11ee-9702-525400ad1336
423644,090315.19+252401.0_423644_0.03,1,149.4734014629511,1.9354244366681312,0.3084999918937683,desi,3,149.47337665277362,1.9354214876586768,0.08989477960564553,0.30806688708172913,3.7927090126667875e-06,-0.0004331048120391756,True,GALAXY,,DESI-DR1,39627835551257347,,,,,aa518ad5-89a1-11ef-b01d-525400f334e1
338583,085919.93+514630.9_338583_0.003,7,149.63141619086323,1.8010919367072202,0.3856000006198883,desi,1,149.63137870027694,1.8010309104001254,0.257805393783086,0.3851006361984308,2.974324014876855e-06,-0.0004993644214574822,True,GALAXY,,DESI-EDR,39627829515651649,,,,,cac23d00-9cbb-11ee-84e0-525400ad1336
338583,085919.93+514630.9_338583_0.003,7,149.63141619086323,1.8010919367072202,0.3856000006198883,desi,2,149.63137870027694,1.8010309104001254,0.257805393783086,0.3851009600757709,2.97777461528666e-06,-0.0004990405441174239,True,GALAXY,,DESI-DR1,39627829515651649,,,,,e50f8652-88f1-11ef-bf38-525400f334e1
306639,081353.37+530113.5_306639_0.0001,3,150.00617356193536,1.7501848769865749,0.33799999952316284,desi,1,150.00615027355659,1.7502083382982307,0.11897854703017836,0.33716856406093443,6.193430400942688e-06,-0.0008314354622284137,True,GALAXY,,DESI-DR1,39089837395058057,,,,,5feb9150-8784-11ef-baea-525400f334e1
298010,080002.81+440011.4_298010_0.01,16,150.0728093861627,1.7361265216763444,0.8364999890327454,desi,1,150.07278507852905,1.7361118599992886,0.10215906268895647,0.836997101758649,0.00010824378220337068,0.0004971127259036923,True,GALAXY,,DESI-DR1,39627829524039182,,,,,07859216-89a3-11ef-974f-525400f334e1
298010,080002.81+440011.4_298010_0.01,16,150.0728093861627,1.7361265216763444,0.8364999890327454,desi,2,150.07278507852905,1.7361118599992886,0.10215906268895647,0.8366102833109317,9.805390463531972e-05,0.0001102942781863181,True,GALAXY,,DESI-DR1,39627829524039182,,,,,438f50bd-8811-11ef-acc5-525400f334e1
298010,080002.81+440011.4_298010_0.01,16,150.0728093861627,1.7361265216763444,0.8364999890327454,desi,3,150.07278507852905,1.7361118599992886,0.10215906268895647,0.8374034857179186,0.00035871583050539613,0.0009034966851731996,True,GALAXY,,DESI-EDR,39627829524039182,,,,,d0036a50-9b8c-11ee-a184-525400ad1336
286089,023044.94-093123.0_286089_0.1,2,149.83692371065297,1.7182657208633396,0.7627999782562256,desi,1,149.83688591748594,1.7182448537668864,0.1553630460656424,0.7617962816766463,3.5555850295098547e-05,-0.0010036965795793273,True,GALAXY,,DESI-DR1,39089837394919532,,,,,e77d20e9-8780-11ef-bc17-525400f334e1
259971,135836.32+104033.0_259971_0.003,10,149.4614444708666,1.674960497035436,0.8058000206947327,desi,1,149.46145580110118,1.6749524862599785,0.04993980697469623,0.025211332238862814,3.941650002895332e-06,-0.7805886884558698,False,GALAXY,,DESI-DR1,39627829511459760,,,,,4992e0c8-89a1-11ef-8579-525400f334e1
259971,135836.32+104033.0_259971_0.003,10,149.4614444708666,1.674960497035436,0.8058000206947327,desi,2,149.46145580110118,1.6749524862599785,0.04993980697469623,0.025210258674058492,3.9540339662638875e-06,-0.7805897620206742,False,GALAXY,,DESI-EDR,39627829511459760,,,,,8f125b12-9c80-11ee-a43b-525400ad1336
259971,135836.32+104033.0_259971_0.003,10,149.4614444708666,1.674960497035436,0.8058000206947327,desi,3,149.46145580110118,1.6749524862599785,0.04993980697469623,0.025198817629429066,4.734589651335944e-06,-0.7806012030653036,False,GALAXY,,DESI-DR1,39627829511459760,,,,,a43c2c75-880b-11ef-a771-525400f334e1
620113,155507.28+141817.9_620113_1,1,150.2248750423584,2.236916033367712,0.36239999532699585,desi,1,150.2248378129142,2.236925863681891,0.1385207310076317,0.3617163306584255,0.00010510354543135378,-0.0006836646685703385,True,GALAXY,,DESI-DR1,39627841603639217,,,,,410c6a24-87b8-11ef-95f2-525400f334e1
